created_at;favorite_count;full_text;quote_count;reply_count;retweet_count;author;day;month;reply_dummy
Fri Jan 08 05:02:47 +0000 2021;32;Sigo esperando tus comentarios sobre el caso Bustíos y las #MentirasContraUrresti;0;10;1;Urresti;08;1;0
Fri Jan 08 04:55:09 +0000 2021;21;Cordialmente invitado. https://t.co/p2WjFRXdbu;0;4;1;Urresti;08;1;0
Fri Jan 08 04:27:30 +0000 2021;45;Carlos Anderson, jefe del plan de gobierno Operación Podemos, derrumba varios mitos que seguramente has escuchado hasta el cansancio. Mira la entrevista en @ucinoticias_pe Canal 18.1 señal abierta, Claro TV (canal 30 y 516 HD), Canal 15 (Best Cable), Canal 715 (Cablemás) https://t.co/GuhwZ0ABwk;14;14;6;Urresti;08;1;0
Fri Jan 08 02:48:29 +0000 2021;25;😂😂😂... no me queda otra alternativa! Saludos;1;2;1;Urresti;08;1;0
Fri Jan 08 02:45:50 +0000 2021;28;Siempre sonriente nomás. Abrazos!;0;5;1;Urresti;08;1;0
Fri Jan 08 02:44:44 +0000 2021;98;Entre tus familiares o amigos hay muchos que van a votar por mí. Te lo aseguro. Saludos.;10;142;7;Urresti;08;1;0
Fri Jan 08 02:42:58 +0000 2021;47;Yo no existo y tu me comentas. Que lindo! 😃;0;10;1;Urresti;08;1;0
Fri Jan 08 02:41:54 +0000 2021;23;Qué bueno que lo admitas. Saludos!;0;2;0;Urresti;08;1;0
Fri Jan 08 02:41:00 +0000 2021;24;Convéncelo para que también vote por mí!! Saludos;0;5;0;Urresti;08;1;0
Fri Jan 08 02:40:30 +0000 2021;30;Saludos https://t.co/CvSJPuis8f;0;6;1;Urresti;08;1;0
Fri Jan 08 02:39:39 +0000 2021;26;El año pasado también dijeron que no sería congresista. Saludos. #TodosJuntosLoPodemosTodo;0;12;0;Urresti;08;1;0
Fri Jan 08 02:38:44 +0000 2021;36;Averigua la historia de esa pared y de la pinta y hablamos. Saludos. https://t.co/xpO9gYq9r1;2;12;1;Urresti;08;1;0
Fri Jan 08 02:34:44 +0000 2021;26;Nunca pierdo la sonrisa. Saludos. https://t.co/ZO8IiBPMVp;1;9;0;Urresti;08;1;0
Fri Jan 08 02:30:49 +0000 2021;21;Estupendol!!! 😂😂😂😂 Los memeros deberían ser eternos. #TodosJuntosLoPodemosTodo;0;5;0;Urresti;08;1;0
Fri Jan 08 02:29:50 +0000 2021;21;Se vienen mejores tiempos para el Perú. Para que sigas sonriendo, te dejo esto por acá. Saludos #TodosJuntosLoPodemosTodo https://t.co/4qv5tJ4uaM;1;2;1;Urresti;08;1;0
Fri Jan 08 01:22:17 +0000 2021;53;Tuneando ps sobrino! Déjame ser! 😂😂😂;1;9;2;Urresti;08;1;0
Fri Jan 08 01:21:18 +0000 2021;33;No seas mala... quiero que me sigan haciendo publicidad. 😁😁;0;1;2;Urresti;08;1;0
Fri Jan 08 01:20:15 +0000 2021;23;Gracias.;0;0;0;Urresti;08;1;0
Fri Jan 08 01:19:16 +0000 2021;32;Ojalá que en el próximo spot me incluyan esta gráfica. 😃 https://t.co/DObEJbhOWM;1;2;2;Urresti;08;1;0
Fri Jan 08 00:23:30 +0000 2021;64;Entrevista imperdible en @canalN_ al economista Carlos Anderson (@CarlosAnderso1) jefe de nuestro plan de gobierno. También los invito a seguir en TW a nuestros candidatos vicepresidenciales @MTCabreraVega y @WilbertPodemos. #TodosJuntosLoPodemosTodo https://t.co/X7k7jSl5vK;54;21;6;Urresti;08;1;0
Thu Jan 07 21:29:32 +0000 2021;43;Hola. https://t.co/734W5Q8wtQ;3;35;4;Urresti;07;1;0
Thu Jan 07 21:28:59 +0000 2021;48;Saludos. https://t.co/m4rnDIedTR;1;14;3;Urresti;07;1;0
Thu Jan 07 21:08:50 +0000 2021;697;Día triste para Guzmán: no solo lo ampayan manejando un bus sin brevete válido sino que sus publicistas incluyen en su spot... ¡mis pintas! 😂😂😂😂 https://t.co/QCTR9vmuq6;113;425;98;Urresti;07;1;0
Thu Jan 07 19:12:49 +0000 2021;64;Resumen de la audiencia: ¡Por fin el Perú podrá oír a los testigos clave del caso Bustíos! ¡Oficialmente se caerán las #MentirasContraUrresti! @Agencia_Andina @larepublica_pe @peru21noticias @atv_noticias @noticiAmerica @RPPNoticias @diariocorreo @exitosape @canalN_ https://t.co/jkk3kiiNgt;62;19;10;Urresti;07;1;0
Thu Jan 07 16:41:49 +0000 2021;136;"Buenos días, resumen de la audiencia oral de hoy sobre el caso Bustíos. 
¡#MentirasContraUrresti nunca más!
#TodosJuntosLoPodemosTodo https://t.co/sE9c3v5iXK";83;49;11;Urresti;07;1;0
Wed Jan 06 23:06:02 +0000 2021;114;"Una a una se cayeron las #MentirasContraUrresti. Ahora se caen las tachas contra mi candidatura. Esta es la resolución del JEE de Lima.
#TodosJuntosLoPodemosTodo https://t.co/AeGfv8vktq";71;40;13;Urresti;06;1;0
Wed Jan 06 22:17:39 +0000 2021;24;Gracias, muchas gracias;0;4;1;Urresti;06;1;0
Wed Jan 06 22:17:18 +0000 2021;18;"Corre, corre corazón... ♫ 
#MentirasContraUrresti";0;1;0;Urresti;06;1;0
Wed Jan 06 22:13:03 +0000 2021;38;¿Ya no hay forma de sostener las #MentirasContraUrresti? ¿Ya no te interesa el caso Bustíos? ¿Prefieres dedicarte al Capitolio? Así me gusta que huyas.;1;27;5;Urresti;06;1;0
Wed Jan 06 22:05:18 +0000 2021;28;¡Nunca más #MentirasContraUrresti! En 12 videos desbaraté toda la farsa de la testigo estrella del caso Bustíos. Los que tanto me atacaban se quedaron mudos! Aló, @hurgamemoriaPE @noakeiko @SalitaSin @pedrofrancke @deslengua_2 @CarlosBasombrio @PCaterianoB (02) https://t.co/vDbwaEpdIe;23;18;5;Urresti;06;1;1
Wed Jan 06 22:04:52 +0000 2021;68;Las #MentirasContraUrresti llegan a su fin. La testigo estrella dice que me reconoce porque... soy flaco, alto, tengo ojos, boca y cejas. ¡De locos! Comenten algo, @hurgamemoriaPE @noakeiko @SalitaSin @pedrofrancke @deslengua_2  o ya no les interesa el Caso Bustíos? (01) https://t.co/nL7sZr6HZD;41;21;5;Urresti;06;1;0
Wed Jan 06 17:43:59 +0000 2021;79;¡Se cae otra de las tremendas #MentirasContraUrresti! La testigo estrella dice que me reconoce por la voz. ¡Hace unos 6 años tengo paralizada parte de las cuerdas vocales, mi voz ya no es la de hace 27 años! @hurgamemoriaPE @SalitaSin @noakeiko @IDL_Rivera @deslengua_2 https://t.co/OyZzYHTV4d;66;25;8;Urresti;06;1;0
Wed Jan 06 15:47:23 +0000 2021;126;Estimados compatriotas, gracias a todos por la generosa aceptación de #OperaciónPodemos, el plan de gobierno que presentamos ayer y que aplicaremos a partir del 28 de julio para sacar al Perú de la crisis económica, sanitaria y moral. ¡#TodosJuntosLoPodemosTodo! https://t.co/iqBQzuwssx;60;75;18;Urresti;06;1;0
Tue Jan 05 18:06:25 +0000 2021;96;¡Renace la esperanza! #OperaciónPodemos… ¡en marcha! Sigue la presentación de nuestro plan de gobierno en este enlace. #TodosJuntosLoPodemosTodo  https://t.co/lRZ7GugN8G https://t.co/ldgrV3GKBi;36;56;20;Urresti;05;1;0
Tue Jan 05 15:22:50 +0000 2021;63;#MentirasContraUrresti Nº9. La testigo estrella dice que me reconoció en la Plaza de Armas (en días en que yo era ministro). ¡Los ministros no salen a darse una vueltita en la plaza! Cuando la desenmascaro busca victimizarse. @hurgamemoriaPE @noakeiko @SalitaSin @deslengua_2 https://t.co/74xOD1Gl6F;59;35;7;Urresti;05;1;0
Tue Jan 05 14:38:12 +0000 2021;111;"Compatriotas, gracias por confiar en mi inocencia y gracias por compartir los videos que demuestran de manera contundente que no tengo nada, absolutamente nada que ver, con el Caso Bustíos o con presuntas violaciones. 
Se viene el video Nº 9 de #MentirasContraUrresti, atentos. https://t.co/UYGoTHtTQz";60;78;15;Urresti;05;1;0
Tue Jan 05 00:15:06 +0000 2021;164;¡Renace la esperanza! ¡#OperaciónPodemos en marcha! #TodosJuntosLoPodemosTodo. @Agencia_Andina @exitosape @RPPNoticias @canalN_ @Latina_Noticias @elcomercio_peru @noticias_tvperu @atvmasnoticias @diariocorreo @noticiAmerica @larepublica_pe @PTV_Noticias @peru21noticias https://t.co/BCpQe2jpbS;75;137;22;Urresti;05;1;0
Mon Jan 04 21:15:23 +0000 2021;93;Una de las más impresionantes #MentirasContraUrresti: La testigo estrella dice que un día, después de 27 años, me reconoció en Palacio. Lo más alucinante es que ese día NO estuve en Palacio! Vean como desbarato sus falsedades. @hurgamemoriaPE @IDL_Rivera @SalitaSin https://t.co/p1BFzVXt1m;54;33;17;Urresti;04;1;0
Mon Jan 04 15:03:02 +0000 2021;95;A la testigo estrella la prepararon para acusarme de violación. Como no se memorizó bien el libreto dijo cualquier cosa. El fiscal tuvo que asistirla para evitar el ridículo. Así se cae otra de las  #MentirasContraUrresti. CC @hurgamemoriaPE @IDL_Rivera @SalitaSin https://t.co/o71fDrwfDD;64;35;6;Urresti;04;1;0
Mon Jan 04 02:18:14 +0000 2021;56;Las #MentirasContraUrresti: distorsionar, desinformar, tergiversar, confundir. Caso: PRESIÓN. https://t.co/2yGfRqRNsn;7;66;8;Urresti;04;1;0
Mon Jan 04 00:44:06 +0000 2021;86;Más #MentirasContraUrresti que se caen a pedazos. Noten la agresiva reacción de la testigo estrella cuando desbarato categóricamente su farsa de supuestas violaciones y detenidos. cc @hurgamemoriaPE @SalitaSin @IDL_Rivera @noakeiko @noakeikope https://t.co/m7VvsabPjG;49;58;11;Urresti;04;1;0
Sun Jan 03 20:50:06 +0000 2021;111;No te bloqueo nomás porque al final vas a votar por mí😂. #TodosJuntosLoPodemosTodo;2;93;8;Urresti;03;1;0
Sun Jan 03 20:46:05 +0000 2021;289;"Los delincuentes dirán ""ninguno de los anteriores""😁. Fuera de bromas, me emociona (y agradezco) que la gente me siga recordando como el ministro del Interior que puso el pecho por ellos y nunca le tuvo miedo ni a los sicarios más rankeados. #TodosJuntosLoPodemosTodo https://t.co/0sUwVmIyqd";71;307;26;Urresti;03;1;0
Sun Jan 03 15:00:41 +0000 2021;113;Este es el famoso video en el que la testigo estrella del caso Bustíos se inventa lo de la violación. Vean como melodramatiza y busca victimizarse para no aclarar sus impresionantes #MentirasContraUrresti. @hurgamemoriaPE @noakeiko @SalitaSin, ¿algún comentario? https://t.co/WWh6m7RTAG;52;118;19;Urresti;03;1;0
Sat Jan 02 15:54:04 +0000 2021;308;"""A mí el miedo me lo quitaron de chiquito: ¡A los malosos me los desayuno y a las mafias me las almuerzo!"" Como ministro del Interior esa fue mi actitud contra la delincuencia. ¡Como Presidente de la República podemos hacer más! 🅿️🅿️#TodosJuntosLoPodemosTodo. https://t.co/QFAAWlX52i";94;392;46;Urresti;02;1;0
Sat Jan 02 13:59:14 +0000 2021;221;Nos pondrán todos los obstáculos que quieran, nos atacarán e insultarán como quieran, lanzarán mentiras en contra nuestra como quieran pero el camino a Palacio de Gobierno es un camino sin retorno. #TodosJuntosLoPodemosTodo.🅿️🅿️ https://t.co/9HAUbD8pds;108;355;45;Urresti;02;1;0
Fri Jan 01 01:03:23 +0000 2021;46;Gracias! #TodosJuntosLoPodemosTodo.;1;18;6;Urresti;01;1;0
Fri Jan 01 00:59:15 +0000 2021;253;Abrazar a tu esposa mientras recibes el año nuevo y que ella te abrace con el mismo amor de hace más de 40 años es, simplemente, insuperable. ¡Gracias, amada familia! ¡Unidos siempre! Estamos listo para hacer historia el 2021. #TodosJuntosLoPodemosTodo https://t.co/cEwZuo2g4D;30;94;16;Urresti;01;1;0
Thu Apr 29 16:31:51 +0000 2021;3789;https://t.co/MDfA3LUYH8;68;329;1516;RLA;29;4;0
Thu Apr 29 06:01:40 +0000 2021;10214;"Luego de analizar a HDS y Castillo y sus millonarias campañas tengo la siguiente opinión política:
1. Ambos son candidatos con apoyo de  Odebrecht. Nunca atacan, ni HDS ni Castillo, a Odebrecht.
2. HDS cumplió su rol de quitarme votos.
3. HDS ahora “limpia” a Castillo. Alertas !";308;1505;2697;RLA;29;4;0
Tue Apr 27 19:48:41 +0000 2021;4112;"Estimados amigos, este 28 de abril estaré visitando la ciudad de Jauja, Junín  ¡Los espero!

#RenovaciónPopular
#RafaelLopezAliaga https://t.co/ga9dvSWzDH";65;415;829;RLA;27;4;0
Mon Apr 26 22:33:51 +0000 2021;2826;"Estimados amigos, muchas gracias por su apoyo en las redes sociales, ya somos más de 60 mil en Instagram. Seguimos adelante con fe y optimismo.

Sígueme en #Instagram =&gt; https://t.co/E4PFZAC5Rp

#RenovaciónPopular
#RafaelLópezAliaga
#LaOlaCeleste https://t.co/DDqRAWe1oz";6;125;363;RLA;26;4;0
Mon Apr 26 17:28:45 +0000 2021;2412;"El compromiso con mi país es para siempre. Trabajar por un Perú con más justicia y menos corrupción.
#SíSePuede
#SeguimosAdelante
#RenovaciónPopular
#RafaelLopezAliaga https://t.co/IIYa66wZeD";11;133;467;RLA;26;4;0
Mon Apr 26 13:32:31 +0000 2021;2247;https://t.co/hBKQR5s31M;43;116;827;RLA;26;4;0
Sat Apr 24 18:52:02 +0000 2021;1830;https://t.co/x5Am93FklG;46;149;765;RLA;24;4;0
Sat Apr 24 13:29:39 +0000 2021;2036;https://t.co/EThVxsvcyY;25;126;510;RLA;24;4;0
Fri Apr 23 22:04:51 +0000 2021;1152;"Estimados amigos, en #RenovaciónPopular tenemos un compromiso con la democracia y no con un candidato en específico. Nosotros no hemos pedido nada a nadie, nos basamos coherentemente en nuestros principios.

#RenovaciónPopular
#RafaelLópezAliaga https://t.co/YYmPxNQFec";13;62;298;RLA;23;4;0
Fri Apr 23 20:49:39 +0000 2021;1640;"Reiteramos que nuestra lucha siempre será en defensa de la democracia por encima de cualquier candidato o color político.
#RenovaciónPopular
#RafaelLopezAliaga https://t.co/1nizklHEKN";15;73;354;RLA;23;4;0
Fri Apr 23 19:42:08 +0000 2021;3243;"Estaré viajando por los pueblos del Perú en agradecimiento a mis hermanos peruanos y en favor de la democracia.
#SeguimosAdelante
#RenovaciónPopular
#RafaelLopezAliaga https://t.co/5cblWGseJV";38;261;706;RLA;23;4;0
Fri Apr 23 14:46:27 +0000 2021;3791;https://t.co/QXuBcdHgbj;83;269;693;RLA;23;4;0
Thu Apr 22 22:36:15 +0000 2021;2020;https://t.co/OB1viAJV6K;6;137;316;RLA;22;4;0
Thu Apr 22 20:24:56 +0000 2021;1134;"Nota hecha por @canalN_ : 
https://t.co/BDMWTwNtSb https://t.co/KVb8yiANRM";6;48;204;RLA;22;4;0
Thu Apr 22 19:10:19 +0000 2021;1423;TOTALMENTE DE ACUERDO https://t.co/M4wAzoIEIE;15;86;516;RLA;22;4;0
Thu Apr 22 17:13:26 +0000 2021;4586;Hoy recordamos el heroico y valeroso rescate de la operación #ChavínDeHuántar a los rehenes capturados por el grupo terrorista MRTA. Nuestra historia demuestra el peligro que pueden ocasionar los grupos con ideologías comunistas, esto no se debe repetir. Amemos a nuestro país. 🇵🇪 https://t.co/AjfYOn9lBm;54;129;1141;RLA;22;4;0
Thu Apr 22 00:13:26 +0000 2021;1047;https://t.co/4TL6z24zFH;4;60;218;RLA;22;4;0
Thu Apr 22 00:11:20 +0000 2021;1709;https://t.co/9rnUWHKd8T;10;76;396;RLA;22;4;0
Thu Apr 22 00:02:30 +0000 2021;716;https://t.co/rQDAZX4HsC;7;12;160;RLA;22;4;0
Wed Apr 21 23:12:23 +0000 2021;3311;https://t.co/2FarXfVuwL;28;167;636;RLA;21;4;0
Wed Apr 21 22:19:55 +0000 2021;2605;"Hoy tuvimos una conferencia de prensa para presentar oficialmente nuestra bancada parlamentaria.
#RenovaciónPopular
#SeguimosAdelante
#RafaelLopezAliaga https://t.co/ahR5yC38fV";11;117;437;RLA;21;4;0
Wed Apr 21 22:08:29 +0000 2021;1212;"La gestión pública tiene que ser un servicio y de esta manera ir desterrando a la corrupción.
#RafaelLopezAliaga
#RenovaciónPopular
#RafaelLopezAliaga https://t.co/glb5pIZrs5";6;34;243;RLA;21;4;0
Wed Apr 21 04:36:25 +0000 2021;1789;https://t.co/d4dewOjQfp;30;180;596;RLA;21;4;0
Wed Apr 21 02:55:34 +0000 2021;1674;AQUÍ ESTÁ EL VÍNCULO ENTRE GORRITI Y CASTILLO..! SIEMPRE GORRITI DESESTABILIZANDO A NUESTRO PAÍS..! QUE NEFASTO PERSONAJE..!;13;140;598;RLA;21;4;0
Wed Apr 21 00:39:39 +0000 2021;4469;https://t.co/AsIAQWJyYf;130;393;996;RLA;21;4;0
Tue Apr 20 22:08:12 +0000 2021;695;https://t.co/kqcUrOzSX9;11;45;246;RLA;20;4;0
Tue Apr 20 21:05:34 +0000 2021;2078;https://t.co/glbNXd2h3G;24;65;500;RLA;20;4;0
Tue Apr 20 19:18:10 +0000 2021;5540;https://t.co/tdvlsoOJyI;109;454;1101;RLA;20;4;0
Tue Apr 20 19:10:04 +0000 2021;1750;GRACIAS PERÚ..! https://t.co/y43uPLvvCy;33;124;406;RLA;20;4;0
Tue Apr 20 19:02:39 +0000 2021;2266;CASTILLO TIENE EMPRESA CONSTRUCTORA... https://t.co/zO7Ze05x2N;74;599;931;RLA;20;4;0
Tue Apr 20 16:43:09 +0000 2021;2016;"Estimados amigos, sacaremos adelante a nuestro querido Perú. Todo lo que he aprendido estos años lo pondré en servicio por mi país. 🇵🇪 

#RenovaciónPopular
#SeguimosAvanzando
#OlaCelestePresente https://t.co/hUao7lN2ef";21;111;356;RLA;20;4;0
Tue Apr 20 15:27:41 +0000 2021;1151;"Estimados amigos, desde la alcaldía de Lima pondremos orden la ciudad, trabajaremos por el hambre cero, dejaremos en nulo los peajes de la corrupción y otras propuestas más. Mi compromiso está al servicio del pueblo peruano ¡Sí se puede!

#RenovaciónPopular 
#SeguimosAvanzando https://t.co/fkQ5cI6Cie";6;56;217;RLA;20;4;0
Tue Apr 20 15:20:12 +0000 2021;826;https://t.co/6RQHp4NSXs;17;62;285;RLA;20;4;0
Tue Apr 20 03:03:13 +0000 2021;647;https://t.co/onzdikM8tY;8;44;164;RLA;20;4;0
Tue Apr 20 03:01:42 +0000 2021;1152;https://t.co/J1WqldyR4A;26;70;350;RLA;20;4;0
Tue Apr 20 02:16:31 +0000 2021;2485;"Siempre he creído que la mayor felicidad del ser humano se encuentra en hacer feliz a alguien más.
#SeguimosAdelante #RafaelLopezAliaga https://t.co/06rcFHACPN";15;138;434;RLA;20;4;0
Tue Apr 20 00:46:09 +0000 2021;617;https://t.co/JY6h6TrQe0;2;37;122;RLA;20;4;0
Mon Apr 19 21:31:16 +0000 2021;2209;https://t.co/AG6NDjWD2K;44;133;958;RLA;19;4;0
Mon Apr 19 21:10:49 +0000 2021;807;"🔵 Estimados amigos, las propuestas de los ejes principales de nuestro partido #RenovaciónPopular se darán a través del trabajo conjunto desde el Congreso de la República en beneficio a todos los hermanos peruanos. La ola celeste sigue adelante. 🇵🇪
#SeguimosAdelante https://t.co/twmbuIFif7";1;57;176;RLA;19;4;0
Mon Apr 19 17:39:59 +0000 2021;1254;"Queridos amigos, acompáñenme hoy a las 8:00 P.M. en una entrevista en el programa ""Milagros Leiva Entrevista"" por  Willax Televisión  #SeguimosAdelante https://t.co/VIRbZ7bITR";8;91;223;RLA;19;4;0
Mon Apr 19 16:32:35 +0000 2021;712;https://t.co/FeDzckyNbk;6;32;132;RLA;19;4;0
Mon Apr 19 16:14:59 +0000 2021;3974;Lamentable declaración del hijo de un amigo entrañable. Me insulta y difama. El contrato de OAS fue modificado por la CORRUPTA Villarán...! Que entregó peajes de Lima a cambio de COIMA. Los peajes corruptos serán anulados, y volverán al control de la MML. Hambre cero para Lima..! https://t.co/lLy1RmlGIt;67;752;811;RLA;19;4;0
Mon Apr 19 15:53:09 +0000 2021;3381;"Estimados amigos, agradezco a todos nuestros seguidores en twitter, ya somos más de 100 mil.

#SeguimosAdelante #RafaelLopezAliaga https://t.co/lRuuFzA8h2";8;127;405;RLA;19;4;0
Mon Apr 19 15:40:14 +0000 2021;886;https://t.co/BIZYOi24CZ;9;47;203;RLA;19;4;0
Mon Apr 19 05:04:10 +0000 2021;1525;LÓPEZ ALIAGA ANUNCIÓ QUE VOTARÁ POR KEIKO FUJIMORI Y QUE POSTULARÁ A LA ALCALDÍA DE LIMA Y EN EL AÑO 2026 A LA PRESIDENCIA - La Abeja https://t.co/3SldyuINc0;11;81;271;RLA;19;4;0
Mon Apr 19 04:53:55 +0000 2021;1096;https://t.co/tQpCpCRsR6;7;57;247;RLA;19;4;0
Mon Apr 19 02:48:58 +0000 2021;10835;"Anunció mi decisión de postular como candidato a alcalde de la @MuniLima.

Estaré tres años para ordenar las cosas y construir las obras que requiere la ciudad, dejaré el cargo a una persona de mi confianza y luego me presentaré como candidato a Presidente del Perú el 2026.";1137;1757;1911;RLA;19;4;0
Mon Apr 19 02:41:48 +0000 2021;5928;"Ante el riesgo que Perú pueda convertirse en un régimen comunista como el de Pol Pot en Camboya mi voto va a ser por @KeikoFujimori así me cueste políticamente. 

No estoy pensando en mis intereses personales, sino en los intereses nacionales. https://t.co/PSEh4jVZ8q";189;584;1689;RLA;19;4;0
Mon Apr 19 01:02:18 +0000 2021;1611;"Queridos amigos, el día de hoy estaré en el programa Panorama a través de Panamericana Televisión a las 9 p. m. ¡Seguimos adelante! 🤝

#RafaelLopezAliaga https://t.co/ZyjFxCZ7wC";4;126;244;RLA;19;4;0
Sun Apr 18 17:52:07 +0000 2021;3004;https://t.co/82PT9AJr9L;22;126;832;RLA;18;4;0
Sun Apr 18 15:14:33 +0000 2021;7317;Mis condolencias fraternas a los miembros del Apra. Lamento el asesinato inducido, en mi opinión, cometido contra el Dr. Álan García, que será investigado en próximo Congreso. Rezo por su descanso eterno.;152;867;1409;RLA;18;4;0
Sun Apr 18 05:49:12 +0000 2021;1084;https://t.co/bnddpjUtCH;16;36;328;RLA;18;4;0
